'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'Ville de","'90.43186188"
"'1","'LINE","'RÉPUBLIQUE FRANÇAISE","'92.26799011"
"'1","'LINE","'Taverny","'98.07284546"
"'1","'LINE","'VILLE DE TAVERNY","'99.78644562"
"'1","'LINE","'Services Techniques","'99.33078766"
"'1","'LINE","'ARRETE DU MAIRE N° 2015 - 40","'95.10815430"
"'1","'LINE","'REGLEMENTANT L'ARRET OU LE STATIONNEMENT","'96.58622742"
"'1","'LINE","'DES VEHICULES DE LIVRAISON AVENUE DE VERDUN","'99.46089172"
"'1","'LINE","'LE MAIRE DE TAVERNY,","'98.16967010"
"'1","'LINE","'VU le Code Général des Collectivités territoriales notamment en ses articles L2212-1,","'98.45247650"
"'1","'LINE","'L2212-2, L2213-1 et suivants,","'98.36716461"
"'1","'LINE","'VU le Code de la Route, et notamment l'article R417-10,","'98.91492462"
"'1","'LINE","'VU le Code Pénal, et notamment l'article R610-5,","'98.34331512"
"'1","'LINE","'VU le code de la sécurité intérieure ;","'97.42522430"
"'1","'LINE","'VU l'arrêté du 27 novembre 1967 modifié, relatif à la signalisation des routes et","'99.06546783"
"'1","'LINE","'autoroutes,","'94.27267456"
"'1","'LINE","'VU l'arrêté préfectoral n°2009-297, et notamment les articles 6 à 9,","'97.95296478"
"'1","'LINE","'Considérant qu'eu égard aux nécessités de circulation, le Maire peut réglementer l'arrêt","'98.62754822"
"'1","'LINE","'et le stationnement des véhicules ou de certaines catégories d'entre eux, ainsi que la","'99.40287781"
"'1","'LINE","'desserte des immeubles riverains ;","'97.24959564"
"'1","'LINE","'Considérant l'intérêt de faciliter l'approvisionnement des commerces situés avenue de","'98.81620789"
"'1","'LINE","'Verdun tout en garantissant la sécurité publique des usagers et la tranquillité du","'97.41369629"
"'1","'LINE","'voisinage ;","'94.34981537"
"'1","'LINE","'Considérant que compte-tenu des conditions de circulation et de stationnement, il","'99.22603607"
"'1","'LINE","'convient de fluidifier la circulation sur l'avenue de Verdun en précisant des interdictions","'99.24292755"
"'1","'LINE","'de livraison sur des plages horaires fixes,","'99.44074249"
"'1","'LINE","'ARRETE","'99.42906952"
"'1","'LINE","'ARTICLE 1er :","'85.90100098"
"'1","'LINE","'L'arrêt ou le stationnement des véhicules effectuant un chargement ou un déchargement","'99.14311218"
"'1","'LINE","'de marchandises sur l'avenue de Verdun, est autorisé de 9h à 11h.","'99.21692657"
"'1","'LINE","'Tout chargement ou déchargement de marchandises sur l'avenue de Verdun en dehors","'99.25585938"
"'1","'LINE","'des horaires fixés par le présent arrêté sera considéré en infraction.","'98.60375977"
"'1","'LINE","'ARTICLE 2 :","'93.94152832"
"'1","'LINE","'La Directrice Générale des Services, le commissaire de Police et le chef de la police","'99.26566315"
"'1","'LINE","'municipale sont chargés chacun en ce qui les concerne de l'application du présent","'99.26803589"
"'1","'LINE","'arrêté","'97.46568298"
"'1","'LINE","'Hôtel de ville 2 place Charles de Gaulle 95155 Taverny cedex Tel : 01.30.40.50.60 Fax : 01.30.40.50.61","'97.60429382"
"'1","'LINE","'www.ville-taverny.fr","'54.95517731"
"'2","'LINE","'ARTICLE 3 :","'95.62641144"
"'2","'LINE","'Le présent arrêté sera affiché, publié dans le recueil des actes administratifs et inscrit au","'98.47255707"
"'2","'LINE","'registre des arrêtés du Maire dont amplification sera notifiée aux intéressés.","'96.93495941"
"'2","'LINE","'ARTICLE 4 :","'95.37694550"
"'2","'LINE","'Le présent arrêté peut faire l'objet d'un recours administratif devant Madame le Maire de","'99.13871002"
"'2","'LINE","'Taverny dans un délai de deux mois à compter de sa publication.","'99.50138855"
"'2","'LINE","'Un recours contentieux peut également être introduit devant le Tribunal Administratif de","'99.34715271"
"'2","'LINE","'Cergy-Pontoise, sis 2-4 Boulevard de l'Hautil à Cergy-Pontoise (95027), dans un délai","'98.24751282"
"'2","'LINE","'de deux mois à compter de la publication de l'arrêté ou à compter de la décision de","'99.46072388"
"'2","'LINE","'l'administration si un recours administratif a été préalablement déposé.","'98.14569092"
"'2","'LINE","'Fait à TAVERNY le 30 mars 2015","'95.34275055"
"'2","'LINE","'LE MAIRE","'99.68331909"
"'2","'LINE","'Florence PORTELLI","'99.19169617"
"'2","'LINE","'Certifié exécutoire par le Maire","'98.44367218"
"'2","'LINE","'compte tenu de la transmission","'99.51559448"
"'2","'LINE","'en- Sous préfecture, to","'65.53726959"
"'2","'LINE","'et de la publication, le 7/4/2015","'98.80060577"
"'2","'LINE","'Pour le Maire , / far délegation","'74.57470703"
"'2","'LINE","'F. MAURIN DGA","'82.52227020"
"'2","'LINE","'Hôtel de ville . 2 place Charles de Gaulle . 95155 Taverny cedex . Tel : 01.30.40.50.60 Fax : 01.30.40.50.61 .","'92.62421417"
"'2","'LINE","'www.vllle-taverny.fr","'44.51250458"
