'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'L7 onesse","'72.60549927"
"'1","'LINE","'POLICE MUNICIPALE","'99.63066864"
"'1","'LINE","'173/2010","'99.47180939"
"'1","'LINE","'Le Maire de la Ville de GONESSE,","'98.10410309"
"'1","'LINE","'Vu le Code Général des Collectivités Territoriales et notamment les articles L 2122-21 et","'99.26023865"
"'1","'LINE","'suivants, L 2212-1 et 2, L 2213-1 à 4,","'98.49159241"
"'1","'LINE","'Vu le Code de la route et notamment les articles R 411-25, R 411-26 et R 417-10,","'98.61421967"
"'1","'LINE","'Vu le Code pénal et notamment l'article R 610-5,","'98.94875336"
"'1","'LINE","'Considérant la nécessité de règlementer le stationnement des véhicules de plus de 3T5 sur les","'98.79866028"
"'1","'LINE","'rues de la Malmaison et Chauvart,","'99.32965088"
"'1","'LINE","'ARRETE","'99.50089264"
"'1","'LINE","'Article 1","'96.96134186"
"'1","'LINE","':","'89.57895660"
"'1","'LINE","'Le stationnement des véhicules de poids total en charge supérieur à 3T5","'99.33418274"
"'1","'LINE","'(remorques) et des véhicules tracteurs est interdit dans les rues de la Malmaison et","'99.28331757"
"'1","'LINE","'Chauvart des deux côtés des voies de circulation.","'98.76654816"
"'1","'LINE","'Article 2 :","'93.38985443"
"'1","'LINE","'Les infractions au présent arrêté seront constatées et poursuivies conformément","'98.79953766"
"'1","'LINE","'aux articles R 411-26 et R 417-10 du Code de la Route.","'99.51484680"
"'1","'LINE","'Article 3 :","'95.58698273"
"'1","'LINE","'Tout arrêté contraire aux présentes dispositions est abrogé.","'97.36347198"
"'1","'LINE","'Article 4 :","'95.12269592"
"'1","'LINE","'Une signalisation réglementaire sera mise en place par les Services Techniques","'99.51409912"
"'1","'LINE","'de la Ville.","'97.48438263"
"'1","'LINE","'Article 7 :","'95.06180573"
"'1","'LINE","'Madame le Commissaire de Police, Monsieur Le Chef de Service de la Police","'99.34751892"
"'1","'LINE","'Municipale et Monsieur Le Directeur des Services Techniques sont chargés,","'97.97068787"
"'1","'LINE","'chacun en ce qui le concerne, de l'exécution du présent arrêté.","'97.68866730"
"'1","'LINE","'Fait à GONESSE, le 26 octobre 2010","'97.08795929"
"'1","'LINE","'Le Maire soussigné, ATTESTE","'97.27929688"
"'1","'LINE","'Que le présent acte a été reçu en","'99.01251984"
"'1","'LINE","'Le Maire","'99.06503296"
"'1","'LINE","'Sous-Préfecture, le :","'93.15317535"
"'1","'LINE","'DE","'97.64370728"
"'1","'LINE","'GONESE","'37.15432358"
"'1","'LINE","'Publié, le : 28/10/2010","'93.88286591"
"'1","'LINE","'Pour le Maire et par. délégation","'93.18022919"
"'1","'LINE","'Pour le Mane et par délégation","'63.51094818"
"'1","'LINE","'OISE","'15.15455246"
"'1","'LINE","'Le Directeur Génera des Services Services","'74.96382904"
"'1","'LINE","'Jean-Pienre BLAZY","'85.70460510"
"'1","'LINE","'POLICE","'89.56309509"
"'1","'LINE","'Hervé DE DEROY","'98.52439880"
"'1","'LINE","'Le Maire informe que le présent acte peut faire l'objet d'un recours pour excès de le BUSILLO tribunal","'95.74049377"
"'1","'LINE","'J.","'77.05410767"
"'1","'LINE","'administratif de Cergy-Pontoise, dans un délai de deux mois à compter de sa publication","'98.43911743"
"'1","'LINE","'1","'97.75138855"
